A103PHKSEPT10R,780622278,31-Aug-99,4,5,5," John Waynes best full-length performance. George 'Gabby' Hayes best performace - and that's saying a lot.  Ella Raines is a fantastic, fiery beauty.  Supporting characters a Who's Who of westerns.     ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103PHKSEPT10R,805738657,22-Mar-99,39,51,5," There have been dozens of poorly researched books written about the White nationalist movement in America, and ""White Power, White Pride!"" is the only exception.  The other books are not objective and they just  repeat the semi-truths and outright falseh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103PHKSEPT10R,871136503,13-Jan-99,12,25,5," Don't let the liberals steer you away from this great and provocative book.  The establishment that believes in open borders, massive non-White immigration, and the inherent equality of all races and ethnic groups hates  this book. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103PHKSEPT10R,961289406,30-Nov-98,13,15,5, The book is well done and Hitler's work from sketches to oil painting is much better than I had expected.  Most interesting is his paintings of great old buildings.  This book certainly shatters the myth that Hitler was  a terrible artist and the crude d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1570627401,27-Apr-06,0,1,5," This is the second book I have read of the many that Ken Wilber has produced. I admit to struggling with the concept he is presenting, but that has nothing to do with his writing which is clear and concise. I suppose it speaks to where I am, presently, i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,374292884,28-Feb-06,1,2,5," I thought Thomas L. Friedman had done a superb job with his book The Lexus and The Olive Tree, and he did. But Friedman has hit yet another home run with The World is Flat as it picks up where The Lexus and The Olive Tree left off. I will be thinking abo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,976385406,28-Feb-06,1,1,4," A colleague afforded me the honor of reviewing his new book prior to publication. Don McNamara and I have gotten to known each other over the past four years through several professional organizations - The Association of Professional Consultants, the In",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1570628556,24-Jan-06,3,3,5," Read and struggle with this book. Then go deeper - Wilbur is a challenge.  I have long been a student of human evolution, science, and spirituality. Finally, I discovered Ken Wilbur and began reading with one of his latest books, A Theory of Everything (",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1889150339,24-Jan-06,2,2,3," This book was recommended by a colleague, CEO of a manufacturing company, with whom I do some exponential thinking from time to time. I can see why he enjoyed reading this straightforward look at internal corporate politics. Miller builds a new model for",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1591840090,29-Dec-05,1,1,4," Peter Senge said it best: ""Today there are two types of leaders in business: those who don't know everything they need to and those who don't recognize it . . . The Third Opinion is for everyone who knows that they need help making critical decisions and",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,006073132X,29-Nov-05,8,11,5," This book is simply astounding. Some of the conventional wisdom and old standby principles to live by are either totally shattered or are at least called into question by this very challenging book.  Once I started reading Freakonomics, I found it diffic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,471463302,29-Nov-05,4,4,4, I'm honored to have received a couple of books for review from Wiley publishing. Influence without Authority by Allan Cohen and David Bradford (second edition) is a classic. Between the covers of this book are not only ideas about the art of getting work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,976670518,29-Nov-05,0,0,5, I had the honor of working with Ole Carlson at a recent workshop. At first I didn't really connect Carlson with the book I had just finished reading prior to the workshop. About an hour into the meeting I realized that the speaker was advocating some of ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,964495562,14-Nov-05,0,0,5, It's All About the Client: Consulting for Results By Douglas B. Reeves  I'm always interested in learning more about my profession. Every day I find that I am both adding value at my clients and at the same time being humbled by how much I still have  to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,791445631,26-Nov-00,21,23,5," Through his book, Mr. Griffin has helped me answer one of the big questions that has bothered me since my undergraduate years in Electrical Engineering - how to resolve my sense of mystery in the world around me with my understanding and appreciation of ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,684853523,26-Nov-00,4,5,4," While giving us a no-holds-barred lesson on what it takes to be a good writer, Stephen King also weaves the story of his life into this remarkable book. Complete with a reading list, this book will be a useful resource for the aspiring writer for years t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,553095285,26-Nov-00,4,8,4," In this excellent sequel to Writing Down The Bones, and Wild Mind. Ms. Goldberg shares a compelling story of her life while giving us lessons on writing. She continues the theme of practice writing and emphasizes how important it is for success. Revealed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,877733759,26-Nov-00,2,3,3," Ms. Goldberg takes us through the easy answers about how to avoid bad writing and gets right down to the bones. She clearly lays the groundwork for soulful, insightful writing that will captivate your readers. But it's hard work. Natalie doesn't let us s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1578511402,26-Nov-00,0,0,4," Mr. Komisar weaves an interesting story about his experiences as a Silicon Valley entrepreneur and venture capitalist. Along the way, he imparts important lessons for the would be start up company leaders. There are many practical business lessons here, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1578511402,26-Nov-00,0,1,4," Mr. Komisar weaves an interesting story about his experiences as a Silicon Valley entrepreneur and venture capitalist. Along the way, he imparts important lessons for the would be start up company leaders. There are many practical business lessons here, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,275968367,25-Nov-00,1,1,4," I had the pleasure of hearing Mr. Smith speak at a presentation to a local church group. He spoke on the real meaning of the word charisma, and how we pretty much misuse it today. We frequently use the word to mean someone who is a good speaker, or prese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,375705856,15-Oct-00,3,7,1," I found travel through this book to be difficult without the familiar sign posts of quotation marks! I'm not at all sure what this new ""format"" is supposed to accomplish, but this is the second book I've read that did not use quotation marks and I find i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,080505880X,05-Apr-00,9,10,3, An excellent book for the layperson to understand where computing is headed and where the lines between life sciences and technology blur. Gershenfeld makes it easy to understand how our lives will be affected by  the incredible advances we are making in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,375706771,05-Apr-00,32,33,4," This is a book I couldn't put down. It is amazing how Mr. Bohjalian was able to put into writing the feelings of women during childbirth. Certainly it is difficult enough to express those feelings, but to do so as a man  shows an incredible amount of com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1576750140,05-Apr-00,7,7,4," There is a thirst for understanding how to manage the ""new"" companies that are knowledge based rather than founded on product manufacturing. Here is a book to help with that quest. Sveiby explains  that, as an example, the public was willing to pay, in 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,385496095,05-Mar-00,9,10,4," Life shouldn't be this difficult! Lamott, through witty, humorous, clear, concise writing and compelling stories shows us how, in many ways, we are our own worst enemies. But she also shows us ways out of the problems we  create and gives us a glimpse of",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,60175400,20-Feb-00,23,24,4," One is alternately frustrated, angry, and amused at the antics of the remarkably rigid evangelical Baptist missionary Nathan Price. His story, the story of the Congo, and his family's stories are told in turn by his  wife and daughters. In the end, Afric",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1573220256,29-Jan-00,6,10,4, Ethics for the New Millennium calls for a conscious revolution in order to bring about world peace. The Dalai Lama's wonderful optimism shines forth as he paints a picture of civilization of compassion and true love for our  fellow humans. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,875845851,29-Jan-00,111,115,4," Prior to reading this book, I chalked up the misfortunes of the well run companies of our time to the vagaries of the market place and put them in the same shoulder shrugging category of ""bad things happen to good  people.""  But now I have a new way of l",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1573227218,18-Jan-00,12,12,3, I am so grateful that I found and read this book of outstanding courage. Kathleen takes the thoughtful reader through a wonderful exercise of reclaiming what for her was a lost vocabulary of faith. Much of what she  had to say about the Christian words I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,471317004,18-Jan-00,9,9,4," A Walk Through Time - From Stardust to Us - The evolution of Life on Earth. A Walk Through Time (AWTT) is an incredibly well done book, from all aspects. The artwork and printing make it suitable for display and the  content challenges us to re-think our",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,60653477,10-Jan-00,40,40,4," I had the honor of meeting Scotty (as he prefers to be called) at one of his now famous Chaplain's Table meetings. I was there at the invitation of my daughter to participate in a discussion on relationships. In particular,  our father daughter relations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1883219507,02-May-05,5,5,3," This book is a definite must for those who are selling the intangibles of services to clients. Khalsa is blunt and too the point. For example: ""There is no guessing."" He makes it very clear that we must drill down with our questions to find out exactly w",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1579549543,02-May-05,11,13,4," Kurzweil is one of my favorite authors. I enjoyed his book on the future of evolution titled The Age of Spiritual Machines, and I highly recommend that book to you as well. This book is a must read for all who are interested in personal health. Even if y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,345384563,25-Mar-05,11,11,4," I was not disappointed in this volume by Karen Armstrong, one of my favorite authors. It was interesting going back to an earlier book after reading her latest works. While this book is long and a bit tedious for a non-history buff such as I, it was defi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,684846659,18-Mar-05,2,2,3," According to Keven Rollins, ""Getting results in large companies is a very rare skill and this book captures how to do it. The guidance provided here will prove invaluable for leaders who are trying to drive tighter execution in their organizations.""  My ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,975408801,19-Dec-04,1,1,4, I first met Tom Troiani at a Senior Executive forum several years ago. Our paths have continuously crossed since then. I received an early copy of his new book with a request to review it and give feedback. I was only too happy to do so since I knew that,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,446527556,19-Dec-04,1,1,5," This great little volume was recommended to my by a client who, on recommendation, said that if I really wanted to know about her philosophy on marketing and building her business, this book would provide the answer. Well, if she indeed does practice wha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,743201140,19-Dec-04,7,7,3," I have taken many of the various ""quadrant personality tests"" that evaluate your responses to the various questions and then tells you your personality type. So I didn't hold out much hope of learning a lot that was new when I picked up this volume. Howe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,471569755,26-Sep-04,7,7,5," Boards of all shapes and sizes are wondering about the affect that Sarbanes-Oxley act will have upon their operations, accountability, and liability. But what about the managers running the day-to-day operations? Mr. Green kept his promise to ""introduce ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,691095523,26-Sep-04,0,0,4," Quantum Generations is a history of physics in the twentieth Century. What a pleasure to have the history put into perspective and all in one place. From fundamental theories to particle discoveries, to the growth and progress physics and other sciences ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,62508865,26-Sep-04,13,20,4," Karen Armstrong is a leading commentator on religious culture. Her best selling books, A History of God and Buddha received excellent reviews. Having read Buddha, I was looking forward to Muhammad, and I was not at all disappointed. Somehow, I missed rea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1578517761,04-Sep-04,3,3,5," Carter and Lorsch have noted that ""around the world, scandals and company failures have provoked a storm of criticism and well-meaning reforms. In response, a variety of 'best practices' have emerged, but can such ad hoc adjustments fundamentally change ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,974511102,14-Aug-04,0,0,4," Mr. Hunter has indeed put together a book which is a ""Leader's Guide to Creating an Extraordinary Organization."" I knew I was in for a treat when, as is my custom, I flipped through this book before settling down to read it in earnest, and came across th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,684856360,08-Aug-04,7,7,4," Mr. Seth Godin, V.P. Direct Marketing at Yahoo!, tells us how to turn strangers into friends and friends into customer in the excellent book on how to be successful in marketing your products and services. I can only hope that every SPAM marketer, direct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1400042216,18-Jul-04,8,11,4," Why Liberals will win the battle for America is the subtitle for Mr. Reich's latest book. A month or so ago, I was privileged to hear him discuss this book and his findings at a very large gathering. The response to his presentation was one of support an",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1841953822,18-Jul-04,12,13,5," Richard Holloway writes a very compassionate and air-tight case for dragging Christianity kicking and screaming into the modern world. Holloway recently stood down as Bishop of Edinburgh, but he has not forgotten all that he has experienced as one of the",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,743232763,18-Jul-04,6,7,4," This often times hilarious but always serious journal of a spiritual journey across America in search of Buddha is worth reading. The book is a collection of experiences, impressions, and encounters with reality as the authors travel across the American ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,334027314,18-Jul-04,1,1,4," Don Cupitt is a Senior Fellow of Emmanuel College in Cambridge. In this excellent book, he grapples with the relationship between language and non-language, and along the way, he somehow manages to get to a spiritual approach to human existence. Cupitt p",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,944344836,18-Jul-04,4,4,5," Lloyd Geering is one of my favorite theologians and he did not let me down with this ""map of modern religious history."" Through a carefully documented and well thought out logical progression, this professor emeritus  of religious studies at Victoria Uni",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1932632131,02-May-04,2,2,5," When I received this book from Mr. Birnbaum, I was immediately excited, intrigued, and impatient to get to the reading. For several years now, I've been working with Bill on various projects for the Association of Professional Consultants and I've had th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,974499005,18-Apr-04,0,0,5," Ever want to build a massive parallel super-computer? How about one comprising the best information processors we know - the human brain. How about a Mastermind Group! Natalie Brecher's book is one of those ""gems"" that you find from time to time that is ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1931866007,20-Oct-03,3,8,4, Exactly the book for our fast-paced lives lived in the headline modern world. Litman and Oman have pulled together transcripts from the Mike Litman show interviews with successful Millionaires. In each interview are buried nuggets of gold that will inspi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1578514878,19-Oct-03,7,7,4," I was told that leading quietly is an unorthodox guide to doing the right thing; and indeed there is much grist for the leadership mill buried in this excellent book. There are many memorable points of view, but perhaps the one that sticks most in my min",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,1578515823,20-Sep-03,6,6,4," Geeks & Geezers by Warren G. Bennis and Robert J. Thomas is about how Era, Values, and Defining Moments Shape Leaders. And it does an excellent job of pointing out the differences between our generations. This Harvard Business School Press publication is",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,609609491,20-Sep-03,6,32,4, This book was recommended to me by one of my business Advisory Board members. It has turned out to be an excellent recommendation. Two great books in one - the left side of each page has a story for my left brain and the right side has a story for my rig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A103U0Q3IKSXHE,809117541,01-Sep-03,1,1,5," Hope for the Flowers is a children's story with a moral that we adults should take to heart as well. We can't help but keep thinking about our own careers as Stripe, the caterpillar, struggles with his climb to the top of the heap. Once he gets there, he",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
